secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
2044,94,147,16.5307,48.528,0,220,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2045,94,147,16.5441,48.5712,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2046,93,147,16.5575,48.5352,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2047,93,147,16.5708,48.348,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2048,93,147,16.584,48.1032,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2049,93,146,16.5972,47.916,0,216,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2050,93,147,16.6105,47.8296,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2051,93,147,16.6238,47.7648,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2052,93,147,16.6371,47.7936,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2053,93,147,16.6505,47.8944,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2054,93,147,16.6638,47.9664,0,220,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2055,93,148,16.6772,47.9952,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2056,93,148,16.6905,47.9952,0,218,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2057,93,148,16.7038,47.9736,0,218,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2058,93,148,16.7171,47.9376,0,208,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2059,93,148,16.7304,47.8944,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2060,93,148,16.7436,47.8224,0,208,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2061,93,148,16.7568,47.772,0,210,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2062,93,148,16.7701,47.7576,0,213,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2063,92,148,16.7833,47.7144,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2064,92,148,16.7965,47.664,0,205,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2065,93,148,16.8098,47.664,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2066,93,148,16.8231,47.7,0,216,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2067,94,148,16.8364,47.7576,0,222,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2068,93,148,16.8498,47.8512,0,211,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2069,94,148,16.8632,48.0024,0,226,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2070,94,148,16.8767,48.1896,0,218,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2071,94,148,16.8901,48.2616,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2072,93,148,16.9035,48.2688,0,212,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2073,93,148,16.9168,48.24,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2074,94,148,16.9301,48.1896,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2075,93,148,16.9435,48.0816,0,211,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2076,93,148,16.9568,48.024,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2077,93,148,16.9701,47.9808,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2078,93,148,16.9834,47.9592,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2079,93,148,16.9967,47.9232,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2080,93,148,17.0101,47.9232,0,213,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2081,94,148,17.0235,47.988,0,218,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2082,94,148,17.0369,48.1176,0,216,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2083,94,148,17.0504,48.2328,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2084,94,148,17.0638,48.3264,0,223,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2085,93,148,17.0773,48.3768,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2086,93,147,17.0906,48.348,0,213,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2087,93,147,17.104,48.2616,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2088,95,147,17.1174,48.2544,0,220,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2089,95,148,17.131,48.348,0,216,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2090,95,148,17.1445,48.4416,0,223,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2091,95,148,17.158,48.528,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2092,93,147,17.1714,48.5352,0,207,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2093,93,147,17.1847,48.42,0,203,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2094,93,148,17.1979,48.1968,0,209,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2095,95,147,17.2113,48.0888,0,227,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2096,94,148,17.2248,48.0888,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2097,93,147,17.2382,48.0888,0,208,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2098,93,147,17.2515,48.1176,0,208,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2099,93,147,17.2647,48.096,0,206,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2100,92,147,17.2779,47.9232,0,207,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2101,92,147,17.2911,47.7072,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2102,94,147,17.3044,47.6784,0,220,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2103,94,147,17.3179,47.7792,0,225,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2104,93,147,17.3312,47.8656,0,210,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2105,93,147,17.3445,47.9376,0,216,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2106,92,147,17.3577,47.9664,0,207,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2107,92,147,17.3709,47.916,0,211,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2108,95,147,17.3844,47.9016,0,230,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2109,94,147,17.398,48.06,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2110,94,147,17.4114,48.2256,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2111,94,148,17.4249,48.3912,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2112,93,148,17.4383,48.5208,0,204,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2113,93,148,17.4517,48.4344,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2114,93,148,17.465,48.276,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2115,93,149,17.4784,48.1968,0,211,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2116,95,149,17.4918,48.1392,0,212,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2117,94,149,17.5052,48.168,0,213,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2118,93,149,17.5187,48.276,0,208,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2119,93,149,17.532,48.2688,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2120,93,149,17.5454,48.2256,0,203,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2121,93,149,17.5587,48.1824,0,223,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2122,93,149,17.572,48.0816,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2123,94,149,17.5854,48.024,0,229,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2124,95,149,17.5989,48.168,0,225,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2125,95,148,17.6125,48.348,0,222,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2126,95,148,17.6261,48.528,0,228,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2127,95,148,17.6396,48.6936,0,224,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2128,95,148,17.6532,48.816,0,227,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2129,95,148,17.6668,48.8376,0,229,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2130,95,148,17.6803,48.8304,0,231,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2131,95,148,17.6939,48.8592,0,224,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2132,95,148,17.7075,48.8952,0,227,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2133,95,148,17.7211,48.8664,0,224,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2134,95,148,17.7346,48.8088,0,210,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2135,95,148,17.748,48.744,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2136,94,148,17.7615,48.6216,0,210,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2137,94,148,17.7749,48.4848,0,212,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2138,94,148,17.7883,48.4128,0,217,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2139,94,149,17.8017,48.3624,0,220,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2140,94,149,17.8151,48.312,0,231,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2141,94,149,17.8286,48.3192,0,221,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2142,94,149,17.842,48.312,0,218,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2143,93,149,17.8554,48.2976,0,220,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2144,95,149,17.8689,48.3408,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2145,94,149,17.8824,48.4056,0,215,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2146,94,149,17.8959,48.4416,0,222,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2147,95,149,17.9094,48.5208,0,226,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2148,95,149,17.923,48.6432,0,214,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2149,95,150,17.9365,48.7008,0,218,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2150,95,150,17.95,48.7008,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2151,94,150,17.9634,48.6504,0,219,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2152,93,150,17.9768,48.5136,0,213,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2153,92,150,17.9899,48.1896,0,207,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2154,93,150,18.0031,47.916,0,224,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2155,93,150,18.0163,47.7648,0,222,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2156,94,150,18.0297,47.6928,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2157,93,150,18.043,47.7,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2158,94,150,18.0564,47.8656,0,243,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2159,93,150,18.0697,47.988,0,243,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2160,93,151,18.0831,48.0456,0,247,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2161,94,151,18.0964,48.0744,0,248,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2162,93,151,18.1098,48.0888,0,246,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2163,93,152,18.1231,48.0456,0,236,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2164,93,152,18.1364,48.024,0,243,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2165,93,152,18.1498,48.0096,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2166,93,153,18.1631,47.988,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2167,93,153,18.1764,47.916,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2168,92,153,18.1895,47.8296,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2169,92,153,18.2027,47.7504,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2170,93,153,18.2159,47.6568,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2171,93,154,18.2292,47.6136,0,236,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2172,93,154,18.2425,47.6568,0,241,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2173,94,154,18.2559,47.7936,0,244,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2174,94,154,18.2693,47.9448,0,246,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2175,94,154,18.2827,48.0816,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2176,95,154,18.2962,48.2544,0,250,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2177,96,154,18.3099,48.4776,0,257,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2178,95,154,18.3235,48.6504,0,237,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2179,95,154,18.337,48.7584,0,246,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2180,95,154,18.3506,48.852,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2181,94,154,18.3641,48.852,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2182,94,154,18.3776,48.7584,0,246,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2183,94,154,18.3911,48.672,0,231,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2184,95,154,18.4046,48.6216,0,256,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2185,96,154,18.4181,48.6216,0,244,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2186,95,154,18.4317,48.6648,0,243,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2187,95,154,18.4452,48.6648,0,246,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2188,94,153,18.4586,48.6432,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2189,94,155,18.472,48.5784,0,249,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2190,94,155,18.4855,48.4992,0,241,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2191,94,155,18.4989,48.3912,0,248,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2192,94,155,18.5123,48.3552,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2193,94,155,18.5257,48.2976,0,239,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2194,93,155,18.5391,48.2832,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2195,93,155,18.5524,48.1968,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2196,92,155,18.5657,48.0888,0,230,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2197,92,155,18.5789,47.952,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2198,92,154,18.5921,47.808,0,244,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2199,94,155,18.6056,47.8656,0,255,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2200,95,155,18.6191,48.0096,0,263,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2201,95,155,18.6327,48.2688,0,230,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2202,94,155,18.6462,48.4488,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2203,93,156,18.6596,48.5784,0,230,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2204,93,156,18.6729,48.4416,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2205,93,156,18.6861,48.2616,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2206,93,156,18.6994,48.0024,0,236,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2207,93,156,18.7127,47.8368,0,237,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2208,93,156,18.726,47.7792,0,241,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2209,93,156,18.7393,47.8224,0,243,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2210,94,156,18.7527,47.9304,0,255,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2211,94,156,18.7661,48.0384,0,241,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2212,93,156,18.7794,48.0744,0,237,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2213,93,156,18.7927,48.0888,0,237,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2214,93,156,18.806,48.0456,0,241,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2215,93,156,18.8193,47.9736,0,246,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2216,93,156,18.8326,47.9088,0,236,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2217,93,156,18.846,47.9016,0,239,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2218,93,153,18.8593,47.916,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2219,94,154,18.8726,47.9664,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2220,95,155,18.8861,48.0672,0,250,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2221,93,155,18.8995,48.1464,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2222,93,156,18.913,48.2328,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2223,93,156,18.9262,48.1968,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2224,92,156,18.9395,48.1176,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2225,93,157,18.9526,47.9376,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2226,92,157,18.9658,47.7432,0,225,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2227,92,157,18.979,47.52,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2228,93,157,18.9921,47.4552,0,237,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2229,92,157,19.0053,47.4264,0,226,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2230,92,157,19.0184,47.3616,0,233,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2231,92,157,19.0316,47.3472,0,233,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2232,92,157,19.0448,47.3688,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2233,93,156,19.058,47.3904,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2234,93,157,19.0713,47.4768,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2235,93,157,19.0846,47.6352,0,230,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2236,93,157,19.0979,47.736,0,229,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2237,93,158,19.1112,47.8368,0,236,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2238,95,157,19.1246,48.0024,0,248,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2239,95,157,19.1382,48.1896,0,240,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2240,94,157,19.1517,48.3264,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2241,95,157,19.1652,48.4776,0,247,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2242,95,157,19.1788,48.6504,0,248,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2243,95,157,19.1923,48.708,0,244,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2244,94,157,19.2058,48.636,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2245,93,157,19.2191,48.5208,0,225,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2246,92,157,19.2324,48.384,0,239,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2247,92,157,19.2456,48.132,0,238,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2248,93,156,19.2588,47.916,0,237,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2249,93,156,19.2721,47.7504,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2250,92,156,19.2853,47.6784,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2251,93,155,19.2986,47.6856,0,241,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2252,94,155,19.312,47.8296,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2253,94,155,19.3255,47.9736,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2254,93,155,19.3389,48.0816,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2255,93,155,19.3521,48.0672,0,231,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2256,92,155,19.3653,47.9736,0,228,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2257,93,155,19.3785,47.8728,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2258,93,155,19.3918,47.7864,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2259,93,155,19.4051,47.7144,0,233,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2260,93,155,19.4184,47.7648,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2261,93,155,19.4318,47.88,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2262,94,155,19.4451,47.9304,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2263,93,155,19.4585,47.9664,0,234,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2264,93,155,19.4717,47.9664,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2265,93,155,19.485,47.952,0,242,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2266,93,156,19.4983,47.9088,0,232,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2267,92,156,19.5116,47.8512,0,235,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
2268,91,156,19.5247,47.6712,0,226,0,0.00000000,0.00000000,0,0,28,0,-255,0,0,0,0,0,0,0,0
